title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
"Correspondence between the Revenue Administration Inspectors and the Provincial Presidency, 1844",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0122,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:413729,413729,288,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Appointments for Public Office, 1844",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0123,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:414018,414018,282,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Appointments for Public Office, 1850-1857",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0124,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:414511,414511,384,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Revenue Administration: urban property tax, 1853",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0125,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:414896,414896,104,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Proceedings of Municipal Court Hearings, 1877",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0126,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:414402,414402,108,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence of Magistrates, 1881",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0127,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:415138,415138,636,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Appointment of Municipal Judges, 1880-1886",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0128,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:415001,415001,136,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Deeds from Parahyba, 1660-65",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0001,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:278234,278234,510,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders, 1709-1719",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0002,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:274033,274033,752,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders, 1720-1733",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0003,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:280516,280516,856,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders, 1733-1744",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0004,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:273324,273324,708,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders, 1745-1755",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0005,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:279454,279454,492,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders, 1770-1797",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0006,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:279947,279947,568,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders and Overseas Council's (Conselho Ultramarino) Provisions, 1798-1821",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0007,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:282651,282651,606,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Royal Orders, Secretary of the Navy and Overseas Affairs (Secretaria da Marinha e Negocios Ultramarinos)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0008,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:282046,282046,604,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Correspondence, Navy and Overseas Archive, 1757",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0009,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:283258,283258,112,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Correspondence, Navy and Overseas Archive, 1794",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0010,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:281933,281933,112,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Letters and Notices to the King and the Secretary of State, 1798-1807",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0011,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:283931,283931,602,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Governemental Orders issued by Captaincy Governors, 1808-1821",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0012,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:284534,284534,770,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Miscellenea, 1819 a 1821",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0013,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:286172,286172,110,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Notices from the Paraíba Government to the Council, the King, the Prince, and the Secretary of State, 1821-1824",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0014,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:285305,285305,382,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Notarial Records, Notary Manoel José de Farias, 1799-1800",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0015,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:285987,285987,184,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Notarial Records: Vila Nova de Souza, 1822-1825",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0016,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:285688,285688,298,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Notarial Records: Vila Nova de Souza, 1823",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0017,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:286283,286283,252,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Notarial Records: Vila Nova de Souza, 1832",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0018,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:286536,286536,128,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Notarial Records: Vila Nova de Souza, 1833",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0019,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:286593,286593,168,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1834,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0020,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:286784,286784,108,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1835,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0021,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:286665,286665,118,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1836,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0022,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:287586,287586,110,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1837-1838,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0023,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:321074,321074,212,03/15/18,,2018-03-15T00:00:00Z,03/15/18,
"Notarial Records: City of Parahyba, 1840-1842",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0024,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:287275,287275,310,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1820,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0025,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:287700,287700,120,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1843,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0026,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:287938,287938,226,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1844,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0027,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:288165,288165,202,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1848-1849,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0028,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:289082,289082,70,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1852,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0029,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:288969,288969,112,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Vila Nova de Souza 1854-1855,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0030,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:287821,287821,116,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: Cidade de Souza 1856,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0031,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:289542,289542,120,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: City of Paraíba 1856-1861,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0032,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:289153,289153,388,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Notarial Records: City of Souza 1857,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0033,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:290532,290532,126,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"First Book, General Register of Parahyba's Ombudsman, 1816",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0034,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:289754,289754,462,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Criminal Process, Parish of Pombal, 1862",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0035,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:290217,290217,314,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Municipal Court of the City of Souza, 1871",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0036,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:289663,289663,90,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Protocols of Hearings from the Justice of Peace, Vila do Catolé do Rocha, 1875",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0037,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:290659,290659,120,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Court of the Parish of Souza 1876,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0038,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:290780,290780,134,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Livro de Classificação, Vila de Teixeira, 1881",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0039,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:290915,290915,292,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Emancipadora Areiense's Honor Book, 1884",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0040,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:291361,291361,336,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Revenue Administration, Province of Paraíba",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0041,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:301429,301429,204,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Conde D’Eu Railway Company Limited, Province Parahiba 1880",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0042,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:291208,291208,38,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"E.F.T.N.C – Minutes of Railroad Inauguration, Ramal de Mulungu – 1894",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0043,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:291248,291248,112,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from the Province of Parahyba do Norte issued on Ordinary Session, 1838",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0044,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297130,297130,12,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation, issued on Ordinary Session, 1840",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0045,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297081,297081,48,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte, 1841",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0046,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297143,297143,32,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte, 1844",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0047,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297276,297276,52,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte, 1849",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0048,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297176,297176,42,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte issued on Ordinary Session, 1850",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0049,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297219,297219,56,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte issued on Ordinary and Extraordinary Sessions, 1853",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0050,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297479,297479,36,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte issued on Ordinary Session, 1858",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0051,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297416,297416,62,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Collection of Provincial Legislation from Parahyba do Norte, 1860",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0052,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:297329,297329,86,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
